time,intercept,TC_24,PWMA_14,CFO_14
2024-09-21 02:00:00,0.003337248650066801,-0.0007285761590269224,-1.930453648790961e-08,0.009832522551197454
2024-09-21 03:00:00,-0.0037381873511516707,0.0029508482937899735,1.2658228450435387e-08,-0.003836332010708583
2024-09-21 04:00:00,0.003394268604539956,0.0070913227967746,-9.592765713815859e-08,0.003228546950834175
2024-09-21 05:00:00,0.0009271442363489005,0.011498546601573827,-1.0362827853348661e-07,-0.001234538535310801
2024-09-21 06:00:00,0.0029205357220551086,0.003895121852282308,-6.149191376563105e-08,0.003242473177298784
2024-09-21 07:00:00,-0.0008065950891204619,-0.010197308885046654,8.388926262461355e-08,0.005532223879236927
2024-09-21 08:00:00,0.002417292474971733,-0.00023070013868750513,-1.4418012160111762e-08,-0.000186467003690548
2024-09-21 09:00:00,-0.0029751046551980153,-0.00580762616395407,7.602471865664794e-08,-0.0018269555862337693
2024-09-21 10:00:00,0.0016902592999423617,0.0021323126129624446,-2.1615824374717426e-08,0.003177888224293729
2024-09-21 11:00:00,0.004517409360460855,-0.004377080651138827,-1.2042495980672492e-08,-0.0006314370056899446
2024-09-21 12:00:00,0.003659374622204412,0.001382945585241508,-6.220607865601088e-08,-0.0011096424672836355
2024-09-21 13:00:00,0.005297384660298955,-0.008010685780473273,1.777831882679479e-08,0.0036547612053644163
2024-09-21 14:00:00,0.0011061430430460463,-0.01634780921888378,1.1550679947178164e-07,-0.0006007319532694136
2024-09-21 15:00:00,0.011681831377623991,-0.04535426697930726,2.58971771387406e-07,-0.009064773264457872
2024-09-21 16:00:00,-0.004434194881028758,0.015498211333190494,-6.748788783014645e-08,0.0003923437938138993
2024-09-21 17:00:00,-0.0012523913297445054,-0.001978837116306363,3.370043722105092e-08,-0.004218524653033182
2024-09-21 18:00:00,0.0019936741884804344,-0.004250436363048287,6.036329600381847e-10,0.002201479179015009
2024-09-21 19:00:00,-0.003198106835870758,0.004109410833365781,-1.7846629928112124e-08,-0.004396586440104801
2024-09-21 20:00:00,-0.002692766101330521,0.006840839205526449,-4.4842055325652384e-08,-0.0008672191749199494
2024-09-21 21:00:00,0.004525548012986403,0.00034251568388216156,-4.2703816476714514e-08,-0.0006298519533273243
2024-09-21 22:00:00,0.003133597718791995,0.007847756305397474,-9.497712641453677e-08,0.0038002503789409787
2024-09-21 23:00:00,-0.0004157586101260069,-0.001596711720621606,-1.0562652841909343e-09,-0.0014549120943035706
2024-09-22 00:00:00,-0.0028034257722471447,-0.005025339788840885,4.8386302607378015e-08,-0.003184118679964577
2024-09-22 01:00:00,-0.006710756071296742,0.009660819163671772,-1.2174714988661938e-08,0.0010227286510275113
2024-09-22 02:00:00,0.008824359808228646,-0.005873135994825503,-1.0521582930377173e-08,0.008412207116727435
2024-09-22 03:00:00,0.0002428300382736118,-9.610432220013535e-05,-8.026023364161997e-09,-0.0006814518190419754
2024-09-22 04:00:00,-0.004976892944181259,-9.475140606384492e-05,4.1687704603091185e-08,-0.0013164114978872522
2024-09-22 05:00:00,-0.002212007061540329,-0.00011069276603960843,1.982410737929202e-08,-0.001274822301451217
2024-09-22 06:00:00,0.0009664315648420401,0.004774102826796588,-4.9792232277749986e-08,0.000164754473915064
2024-09-22 07:00:00,0.003309520999888034,-0.004169494529337764,1.512797541925116e-08,-0.002823702840200571
2024-09-22 08:00:00,-0.007226054084584562,-0.0033880255242590735,7.212912848324818e-08,-9.497259450207232e-05
2024-09-22 09:00:00,-0.004461782059346033,0.005707689895920687,-9.573259818566846e-09,-0.0027105276863183462
2024-09-22 10:00:00,0.0031486520138529228,-0.006207902349173208,4.821526897822759e-08,0.00012664910471288474
2024-09-22 11:00:00,0.000813258693840514,-0.000321509467073481,-2.4229838656437244e-08,0.004943536190320557
2024-09-22 12:00:00,-0.00534748062642596,0.002088593417632014,3.308629711371842e-08,-0.005089545768971511
2024-09-22 13:00:00,-0.005037303010809649,0.0023873996905115157,6.679238418645997e-08,-0.008320029285036163
2024-09-22 14:00:00,0.000984200963255579,0.00102874427434262,-2.968321847512998e-08,0.0033158123739941074
2024-09-22 15:00:00,0.0017634164022499634,0.00011994777796934728,-1.096926010898686e-09,-0.0006482840111684825
2024-09-22 16:00:00,0.0066407950058455685,0.002710277053689737,-4.490303260709011e-08,-0.0038258803820575577
2024-09-22 17:00:00,0.002927050299176763,0.007124152998172557,-7.538765325465237e-08,-0.008304757975002562
2024-09-22 18:00:00,0.00045120656172454703,0.0007467177206513687,3.9696924937499795e-08,-0.0006346821101499124
2024-09-22 19:00:00,0.0002727943514656644,0.0042755445631987654,-2.6189554499978566e-08,-0.0022544279724935634
2024-09-22 20:00:00,-0.0090255625200186,-0.0017849647600133598,9.522128111604309e-08,-0.008290235673223626
2024-09-22 21:00:00,0.017896305292104633,0.0071143574003581745,-6.307763812970547e-08,0.003822184751556442
2024-09-22 22:00:00,-0.0009369388607554465,0.003567685769104067,-5.478276999011055e-08,-0.0032227524905635778
2024-09-22 23:00:00,0.0019820640966326797,0.004212240793570212,-6.770659595531553e-08,-0.003474832641709209
2024-09-23 00:00:00,0.0084667690265131,0.001681225102610332,-9.407440491567224e-08,-0.0029137841502205695
2024-09-23 01:00:00,-0.002355641037708134,0.004140349411282402,2.0919595129504973e-08,0.003675230228834336
2024-09-23 02:00:00,-0.0004787043248884945,0.0001119405196482162,1.237627376760655e-07,0.01558943255072046
2024-09-23 03:00:00,-0.00661372678186279,0.0024107540303987176,-3.6710790142236396e-08,0.0012670063034457798
2024-09-23 04:00:00,0.002544553321522097,-0.006752308555124809,-5.743965496225467e-10,0.000607574733900704
2024-09-23 05:00:00,0.0031248243974393176,-0.008271331836052559,-3.880264124622692e-09,-0.0020445836851824667
2024-09-23 06:00:00,-0.008250858767109188,0.002440764394973557,5.3112606472320594e-08,-0.0018288216254813278
2024-09-23 07:00:00,-0.00348125928619431,-0.0033990057071691614,6.993315319778572e-08,-0.0008186689083781966
2024-09-23 08:00:00,0.0017203435291580438,-0.007210378616952024,3.216362114689534e-08,-0.005074986851373701
2024-09-23 09:00:00,-0.0025589224501568753,-0.0007730508813071107,1.8567577267963732e-08,0.00043538822187488065
2024-09-23 10:00:00,-0.00026293044905415636,-0.0030969922145634115,1.2273263582165357e-08,-0.0011432184758548456
2024-09-23 11:00:00,-0.001748370636489497,0.002750973641857964,-2.7939878572863098e-08,0.0006384802382407571
2024-09-23 12:00:00,0.00022020435919803275,-0.0010133268122218596,-1.9399016246539305e-08,0.0018841715101000857
2024-09-23 13:00:00,0.007478203591499323,-0.0044782138887039255,-1.9677926354621814e-08,-0.0032290304717512743
2024-09-23 14:00:00,0.0018938886038037187,0.008800609327453378,-6.474135613763067e-08,-0.0013995716715700611
2024-09-23 15:00:00,-0.008831534769640687,0.016422710057548463,-1.21575316126185e-07,-0.0019560112203388528
2024-09-23 16:00:00,0.003513762998252436,-0.001018460134434852,-2.246855262647472e-08,-0.0007972551838829413
2024-09-23 17:00:00,0.003476842026856533,-0.0013066099005187362,-1.4988535751090677e-08,0.0019450496501311916
2024-09-23 18:00:00,-0.0014579739830513127,-0.006481150196003844,4.516200894437813e-08,0.004487630546248632
2024-09-23 19:00:00,-0.0004549059072251634,-0.004045055495690998,5.322018234111217e-08,0.0031045164175035195
2024-09-23 20:00:00,0.002919308997817423,-0.0005216250995042294,-3.120285688921838e-08,0.004287287557419856
2024-09-23 21:00:00,0.0018804633488188666,-0.004808531798621767,-1.9448498052673415e-08,0.0029526622307325927
2024-09-23 22:00:00,0.0013245924932668782,-0.0018097915682730539,2.989134351353595e-08,0.0018648444143040679
2024-09-23 23:00:00,-0.007964094259682628,0.0014332746946828661,4.665633725504046e-09,-0.0020500793062294977
2024-09-24 00:00:00,0.0035484259723041808,0.0004083020745209869,-3.723027391343568e-08,0.002462176825019836
2024-09-24 01:00:00,0.0038063977918336416,0.0077977859387953945,-6.431413544087815e-08,0.00957166722824414
2024-09-24 02:00:00,0.0056794654712256105,-0.008298896878482693,7.442403242468252e-09,-0.0029448920991454798
2024-09-24 03:00:00,-0.004977731790268253,-0.00013094805637324275,7.280109638826373e-08,-0.001183684570552517
2024-09-24 04:00:00,0.005561990965082251,-0.004599696720609811,-6.202008922635559e-09,0.0023899019599845526
2024-09-24 05:00:00,0.0034396106960703607,-0.003309345449667419,4.100297071824862e-09,0.00031011971762313846
2024-09-24 06:00:00,0.007655430401711201,-0.005725458930179307,1.0960540566429914e-08,-0.0006036722836903102
2024-09-24 07:00:00,0.007652527327862747,-0.0011984731633931595,-9.280312252700906e-09,-0.0024517640321703566
2024-09-24 08:00:00,-0.005245024745571747,-0.00617648030927469,3.421568392253567e-08,0.003028623142370407
2024-09-24 09:00:00,0.003364702893240212,-0.0026387134133483343,-2.0672883353122075e-08,-0.0017239284840590418
2024-09-24 10:00:00,0.0021041081123713847,-0.005466550140174666,1.425998857797736e-08,0.0010797658818844681
2024-09-24 11:00:00,-0.0004109630834429579,0.0019092411094201603,-4.605235071834964e-08,-0.005573903494703451
2024-09-24 12:00:00,0.0020870601349982964,0.0011246014758714436,-2.281196987211201e-08,0.0006878479923352781
2024-09-24 13:00:00,-0.007864179291043015,0.00041505715026582705,6.334815907908649e-08,0.005016357091998569
2024-09-24 14:00:00,-0.0003340097416503877,0.0013418836399290372,-3.4649246212238683e-09,0.0015025150429166902
2024-09-24 15:00:00,0.004403621141340602,-0.0011458736156968314,-3.9816512067590716e-08,-0.0011991188010467364
2024-09-24 16:00:00,0.010387592496068037,-0.005147388701728344,1.724598625285e-08,-0.0012844514823333543
2024-09-24 17:00:00,1.8743081297133406e-05,-0.0024545629214962387,1.7127716591244487e-08,-0.0004603524609547282
2024-09-24 18:00:00,0.008882436037095705,-0.004096020045629799,2.229235634480656e-08,0.004629728310129839
2024-09-24 19:00:00,0.0007445516999720616,-0.0017560736298512744,2.129021830139243e-08,-0.0021794668858890255
2024-09-24 20:00:00,0.0047928437962325085,-0.006832386828207707,-3.794904587334573e-08,-0.00061649482859571
2024-09-24 21:00:00,-0.0017753495113142313,0.013883817896768761,-3.792945988116178e-08,0.022987072188555373
2024-09-24 22:00:00,-0.004517742550885593,0.0015654817422080952,-1.7098390425200836e-08,-0.0009090906962880685
2024-09-24 23:00:00,0.002531510189307101,-0.007945357131300684,6.107260916545826e-09,-0.0026742817218212067
2024-09-25 00:00:00,0.003385438786813212,-0.0003150634948557194,1.107619445024746e-09,-0.0016340332896485643
2024-09-25 01:00:00,0.003751705712753355,-0.006089101839568016,2.8237739825854874e-08,0.0022269316818533504
2024-09-25 02:00:00,0.00011181977834873679,-0.0005597419906980149,-7.72047199469745e-10,-0.002065310011202363
2024-09-25 03:00:00,-0.005152297385610568,-0.0017748591143364528,6.258048718636427e-08,0.003657424881396601
2024-09-25 04:00:00,0.0004275986931092831,-0.003619604440792328,2.2724031612312516e-08,-0.0008024146720540075
2024-09-25 05:00:00,-0.009772195345506742,0.001071656920392649,3.1955246981801775e-08,-0.0023634953968225837
2024-09-25 06:00:00,0.004011850584708261,-0.0007168704653165094,-2.5392110871699204e-08,0.0017240330607201635
2024-09-25 07:00:00,0.0010626934572391551,-0.0008238635894013088,-2.920341545472315e-08,-0.002537116670812203
2024-09-25 08:00:00,-0.0017378457253166002,-0.0018010609702651468,-8.93427327187996e-09,-0.0022660773795183118
2024-09-25 09:00:00,0.004688987669319648,-0.006047203454153665,-2.2310248176624576e-08,-0.00513534962712613
2024-09-25 10:00:00,0.006421404926220996,-0.001239953063116619,-4.440713430142611e-08,-0.008524408498618179
2024-09-25 11:00:00,0.006007910027988711,-0.004796906472620848,-3.990773420061788e-08,-0.009353672925629363
2024-09-25 12:00:00,-0.004032163894230976,0.0008650847645303664,6.216133210331654e-08,0.01984862208971703
2024-09-25 13:00:00,0.004117313319960006,0.0014511847691185825,-4.209623044181758e-08,0.0004530828741680545
2024-09-25 14:00:00,-0.007456272358086188,-0.0023655976163741515,2.1185640738420235e-08,0.0014975330254658273
2024-09-25 15:00:00,0.007511938473526747,-0.006101560373395622,-5.998065326673902e-08,0.0007595039536288745
2024-09-25 16:00:00,-0.003066745601677346,-0.010099197812425202,8.953320612119982e-08,0.004368163461485608
2024-09-25 17:00:00,0.00272511883368581,0.0016520504084048925,-7.819108327883319e-09,0.0018125012028361684
2024-09-25 18:00:00,-0.0025323617894163217,-0.0015212186504163807,1.0914800066391605e-08,0.0045005227233128504
2024-09-25 19:00:00,0.00297110539389425,0.0006673396090209619,2.6360055000089293e-08,-0.0004633259577919875
2024-09-25 20:00:00,-0.004216370109573201,0.00252900949606747,1.732665969440901e-08,0.001126751596568686
2024-09-25 21:00:00,-0.0030688835037931783,0.0007067850479124727,-2.7287800827241073e-09,8.634478413953145e-05
2024-09-25 22:00:00,-0.004441064447178974,0.004627770996815786,-1.5571198347211055e-08,0.004300058621329774
2024-09-25 23:00:00,-0.01086376901560316,0.006904191565396682,3.929223553873938e-08,0.0023644350135921164
2024-09-26 00:00:00,0.005368172888638828,-0.0011681047836190049,-1.823154263721809e-08,-0.000844126770832322
2024-09-26 01:00:00,0.0031110952383480222,0.0017315351572922814,-2.139090902891871e-08,0.00020620357807787565
2024-09-26 02:00:00,0.0022727929346295335,-7.298719069039033e-05,1.1347488590195729e-08,-0.0008021127708460044
2024-09-26 03:00:00,0.004197088006352018,-0.006514490880047557,-1.0439041114313856e-09,-0.0013886734440934471
2024-09-26 04:00:00,0.0008750331041039337,0.0034539026569706064,-5.074155057579761e-08,0.010510091918824169
2024-09-26 05:00:00,-0.0026151417546365604,0.011542972716376602,-7.768763124909281e-08,0.0029076586454094585
2024-09-26 06:00:00,0.006692472653067098,-0.0008308018210966278,-5.7116615538839726e-08,-0.0015312571724710017
2024-09-26 07:00:00,-0.008468317643207216,0.0033955350650779117,5.0968014101278335e-08,0.0023167737671390813
2024-09-26 08:00:00,0.0030607590287670267,-0.0031974372918271675,5.857466849919193e-09,-0.0026237257559687307
2024-09-26 09:00:00,0.002863714471570831,0.005338679550015131,3.975273824962109e-08,0.006837929117893112
2024-09-26 10:00:00,-0.001137725045772986,-0.00015126657042621733,5.741117268746713e-08,-0.004431383454637337
2024-09-26 11:00:00,-0.00016111117108718348,-0.004632278208521432,9.201045597584663e-08,-0.006503135609391447
2024-09-26 12:00:00,0.00010137410446459994,-0.004054537861114489,3.0390262145199824e-08,-0.004282799030267947
2024-09-26 13:00:00,0.0010239165532937855,0.000959270270394013,-2.860134496669225e-08,0.0004077469272980626
2024-09-26 14:00:00,0.002670226049316953,0.019044451384277034,-4.4220111587780376e-08,0.0025204270177378195
2024-09-26 15:00:00,-0.0036920798873273904,0.012292736664161925,-8.752102673695199e-09,-0.006822608988212822
2024-09-26 16:00:00,-0.001095643879406213,-0.006501360990922763,6.418980285830748e-08,-0.00591912099263544
2024-09-26 17:00:00,0.0017790196882651833,0.0006268751180775043,-3.2653802710734525e-08,-0.006705400699430466
2024-09-26 18:00:00,-0.0004114004864161922,-0.006378662201637454,-4.202499171942403e-08,0.0031769522940961335
2024-09-26 19:00:00,-0.006076238137198631,-0.0021763545062284517,1.040377924819596e-07,-0.0002446567387810954
2024-09-26 20:00:00,0.0014605805764802832,0.006288936814027858,-3.4129886727024616e-08,-0.0017816292706539004
2024-09-26 21:00:00,-0.002275662176670715,0.002265864390313375,-1.608989249433871e-08,-0.004284884362959577
2024-09-26 22:00:00,-0.0005652396625120606,0.0020795121394672506,2.0631119965505602e-08,0.002833057836161503
2024-09-26 23:00:00,-0.003992492945112931,0.010181182197052809,-3.03665658054724e-08,0.002075161763188616
2024-09-27 00:00:00,-0.001698858648898241,0.002969904340035277,-2.88710632581879e-08,0.007653010284288011
2024-09-27 01:00:00,-0.0062826145978380436,0.004426254026401339,-2.9309112417929234e-09,0.0019468703789641867
2024-09-27 02:00:00,0.0005315582389960579,0.009552150570236784,-1.8447401399307738e-08,-0.00216967301893245
2024-09-27 03:00:00,0.0008964536430354246,0.014721628864759828,-1.274069691968133e-07,-0.016178385615635244
2024-09-27 04:00:00,0.0035119094311248196,0.0005962525587996907,-4.917003690029465e-08,-6.347858145700867e-05
2024-09-27 05:00:00,-0.01633661289084849,0.01276212033822376,7.690664525374778e-08,0.010309516376543097
2024-09-27 06:00:00,0.004176752683048566,-0.010762888121099224,9.04661669097037e-08,0.0013311560873114413
2024-09-27 07:00:00,0.0015604713747203879,0.0021657894061546247,8.81628495413512e-09,0.00187500793209788
2024-09-27 08:00:00,-0.0034422245795894223,0.0037265856016558798,1.2386092935606194e-08,0.0010946407508742252
2024-09-27 09:00:00,-0.0013612748040352464,-0.006366541474982071,2.902813812169763e-08,0.0005766632350101643
2024-09-27 10:00:00,-0.0030189135843769555,0.012462840011575398,-9.324566436983872e-08,0.002605554591044853
2024-09-27 11:00:00,0.002921580936429772,-0.0007338275101653902,-7.781854480249151e-10,-0.006013161920977389
2024-09-27 12:00:00,0.00047437578119915937,-0.003111651054873043,1.5440302893799593e-08,-0.0032153840615275734
2024-09-27 13:00:00,0.007625492802562862,-0.00494437214655389,5.094478379926688e-08,-0.01117280442091056
2024-09-27 14:00:00,-0.005640533236851464,0.005752862852868135,3.871781882601267e-09,-0.00593397460622042
2024-09-27 15:00:00,0.0074889745941140815,-0.0023952816916732044,-6.221506403829568e-09,0.008162607181573394
2024-09-27 16:00:00,-0.0065501489636217635,-0.002861250956731363,2.747332640588847e-08,0.0045988751306918485
2024-09-27 17:00:00,0.0010180050101865211,-0.002103927148380436,-2.2263510361563322e-08,-0.0030089690880647567
2024-09-27 18:00:00,-0.0025272837780723643,-0.0022890267684877496,-2.063526429788672e-08,-0.005270409341138296
2024-09-27 19:00:00,-0.0031185291008158584,0.004105642223836659,1.0749553259324851e-08,-0.0023963231709017534
2024-09-27 20:00:00,0.0018862932528294564,-0.0046390223978941,1.92201273856995e-08,-0.001432156780336687
2024-09-27 21:00:00,0.00040888277529085035,0.004006606613963912,-3.60601790032877e-08,0.00012336216251725542
2024-09-27 22:00:00,0.001977693182995715,-0.005855417653913424,1.4068840432641747e-08,0.0014876384819637167
2024-09-27 23:00:00,0.0011368865192200044,0.0012490164402296498,-1.7865322196178e-08,-0.003269067716457572
2024-09-28 00:00:00,0.0018135826271989852,-0.0015078227564197981,9.740421345216219e-09,-0.0020282894423442597
2024-09-28 01:00:00,0.0017241815583048832,0.0034938457682978873,-5.123744805570341e-08,0.00871932079334099
2024-09-28 02:00:00,-0.0013931110097589992,-0.0018690123818624815,2.4075342370300076e-08,-0.0007746518895998503
2024-09-28 03:00:00,-0.001360469879547146,0.0012553416908093877,2.3053376774788857e-09,-0.0019926997218808872
2024-09-28 04:00:00,-0.0034916978457370344,-0.005229840416124857,1.0330925945128153e-07,-0.002769481257572919
2024-09-28 05:00:00,0.0016206777346000822,-0.006592924774083763,1.990374759344949e-08,0.0036381865138500197
2024-09-28 06:00:00,0.040527865405271674,-0.04447044613398766,-8.047840915005599e-08,0.005689617158538536
2024-09-28 07:00:00,-0.009106012323277523,0.0024704341129873067,5.860284778874846e-08,-0.002514568119223999
2024-09-28 08:00:00,0.016210878618111643,-0.015708061351773012,-7.347302209700191e-08,-0.0002506570701784038
2024-09-28 09:00:00,0.020157936989782674,-0.017224631748528257,-8.474522882665267e-08,-0.0007815277111910328
2024-09-28 10:00:00,0.0023815290106475287,-0.001611763222576199,-1.1589068652197491e-08,-0.002587535094636255
2024-09-28 11:00:00,-0.0011234532949556185,-0.0006292515439960277,-2.8157407161922917e-08,-0.004301369475677875
2024-09-28 12:00:00,0.011146453778461959,-0.014173658845535541,-7.626875643185797e-09,0.0009751598450918184
2024-09-28 13:00:00,0.011438895454515334,-0.020296819660953234,1.0332070340895777e-07,0.039443889292364386
2024-09-28 14:00:00,0.0013042038359615247,-0.008514343057460462,4.446911071684511e-08,0.0025126508065007043
2024-09-28 15:00:00,0.0007305241259192665,-0.0013467924594179547,-6.912034579905407e-09,-0.004373856621695815
2024-09-28 16:00:00,0.008167534093102276,-0.00848623173644459,-1.5368614207163613e-09,0.002747706914654934
2024-09-28 17:00:00,-0.0008640557635292076,0.004087148885653545,-2.3166018514523526e-08,0.0007891681640307481
2024-09-28 18:00:00,-0.0016908850458188186,0.002167366381575483,7.943685124039828e-09,5.368156591766069e-05
2024-09-28 19:00:00,-0.009521089902589883,0.010428286649375545,1.1168209907940415e-08,-0.0014869406822494787
2024-09-28 20:00:00,0.004860557981444698,-0.007298816081559882,1.760886591896152e-08,0.004540917337558749
2024-09-28 21:00:00,-0.0012456378992454814,0.0033806161633787284,-2.1815805833355816e-08,0.0011646297550650892
2024-09-28 22:00:00,-0.0035230156248919125,0.006272874921122186,1.947593841214537e-08,0.0022182409012974874
2024-09-28 23:00:00,-0.005965292825743183,0.0008731677179483304,4.2496160438085715e-08,-0.0005919578158442443
2024-09-29 00:00:00,0.003671266806153576,-0.0013030822561394735,-8.668335340571832e-10,-0.001809038833007269
