timestamp,open_price,high_price,low_price,close_price,volume_from,volume_to
2024-12-27 10:00:00,3418.5,3425.19,3381.29,3398.36,16095.65,54719608.26
2024-12-27 11:00:00,3398.36,3416.89,3393.23,3415.33,7528.76,25637083.32
2024-12-27 12:00:00,3415.33,3419.35,3403.98,3410.11,23141.39,78952908.13
2024-12-27 13:00:00,3410.11,3411.52,3375.13,3384.04,38754.61,131384322.09
2024-12-27 14:00:00,3384.04,3389.72,3334.69,3355.2,77789.82,261372679.76
2024-12-27 15:00:00,3355.2,3356.32,3302.99,3321.67,126217.29,419406574.55
2024-12-27 16:00:00,3321.67,3332.82,3304.76,3311.9,66577.67,220850886.97
2024-12-27 17:00:00,3311.9,3347.86,3302.29,3345.27,64986.89,215889599.55
2024-12-27 18:00:00,3345.27,3362.08,3337.82,3357.18,37207.48,124705900.7
2024-12-27 19:00:00,3357.18,3358.01,3338.61,3350.28,32244.31,107991072.3
2024-12-27 20:00:00,3350.28,3350.78,3330.07,3334.85,42918.27,143285078.97
2024-12-27 21:00:00,3334.85,3340.01,3313.06,3314.74,29792.26,99138695.12
2024-12-27 22:00:00,3314.74,3330.43,3305.4,3316.18,20199.39,66988898.9
2024-12-27 23:00:00,3316.18,3332.69,3310.95,3328.67,29736.28,98723091.27
2024-12-28 00:00:00,3328.67,3342.37,3327.2,3339.27,29505.3,98394576.12
2024-12-28 01:00:00,3339.27,3342.27,3317.24,3328.95,25726.04,85664770.57
2024-12-28 02:00:00,3328.95,3338.52,3322.64,3322.64,18303.69,60986152.26
2024-12-28 03:00:00,3322.64,3348.57,3322.35,3340.39,17044.76,56855806.53
2024-12-28 04:00:00,3340.39,3343.25,3334.81,3339.33,4561.18,15231504.61
2024-12-28 05:00:00,3339.33,3355.63,3339.32,3342.89,4640.2,15527227.15
2024-12-28 06:00:00,3342.89,3345.88,3328.65,3336.23,4684.05,15626733.7
2024-12-28 07:00:00,3336.23,3344.39,3327.36,3329.81,3131.77,10447842.62
2024-12-28 08:00:00,3329.81,3341.87,3327.8,3339.39,2779.04,9265026.19
2024-12-28 09:00:00,3339.39,3353.71,3336.9,3346.36,6258.97,20948002.69
2024-12-28 10:00:00,3346.36,3348.77,3332.2,3334.6,5895.79,19697239.39
2024-12-28 11:00:00,3334.6,3357.92,3334.48,3354.04,4517.69,15112602.29
2024-12-28 12:00:00,3354.04,3359.56,3346.31,3347.98,15216.94,51016615.17
2024-12-28 13:00:00,3347.98,3364.64,3345.5,3360.67,19057.7,63964408.9
2024-12-28 14:00:00,3360.67,3390.36,3358.68,3367.34,46826.68,157929908.49
2024-12-28 15:00:00,3367.34,3383.1,3360.08,3362.32,30434.65,102647466.65
2024-12-28 16:00:00,3362.32,3382.13,3359.81,3381.66,21540.47,72591715.71
